Run,Assay Type,AvgSpotLen,Bases,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,samp_store_temp,Sample Name,Sample_name,SRA Study,temp
DRR715689,AMPLICON,246,3694516,SAMD01602844,MIMS.me.miscellaneous,2137284,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695710,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0911,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:33:00Z,1,-20,SAMD01602844,HS3_S_0911,DRP017300,30
DRR715690,AMPLICON,246,3307957,SAMD01602845,MIMS.me.miscellaneous,2396232,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695711,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0912,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:39:00Z,1,-20,SAMD01602845,HS3_S_0912,DRP017300,30
DRR715691,AMPLICON,246,2780181,SAMD01602846,MIMS.me.miscellaneous,1815473,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695712,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0913,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:40:00Z,1,-20,SAMD01602846,HS3_S_0913,DRP017300,30
DRR715692,AMPLICON,246,3446238,SAMD01602847,MIMS.me.miscellaneous,2128845,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695713,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0914,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:41:00Z,1,-20,SAMD01602847,HS3_S_0914,DRP017300,30
DRR715693,AMPLICON,246,2804165,SAMD01602848,MIMS.me.miscellaneous,1663410,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695714,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0915,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:30:00Z,1,-20,SAMD01602848,HS3_S_0915,DRP017300,30
DRR715694,AMPLICON,246,3174373,SAMD01602849,MIMS.me.miscellaneous,1832903,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695715,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0916,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:37:00Z,1,-20,SAMD01602849,HS3_S_0916,DRP017300,30
DRR715695,AMPLICON,246,3931562,SAMD01602850,MIMS.me.miscellaneous,2370646,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695716,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0917,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:40:00Z,1,-20,SAMD01602850,HS3_S_0917,DRP017300,30
DRR715696,AMPLICON,246,5073577,SAMD01602851,MIMS.me.miscellaneous,2912323,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695717,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0918,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:35:00Z,1,-20,SAMD01602851,HS3_S_0918,DRP017300,30
DRR715697,AMPLICON,246,6410745,SAMD01602852,MIMS.me.miscellaneous,3570014,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695718,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0919,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:30:00Z,1,-20,SAMD01602852,HS3_S_0919,DRP017300,30
DRR715698,AMPLICON,246,4668799,SAMD01602853,MIMS.me.miscellaneous,2655311,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695719,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0920,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:35:00Z,1,-20,SAMD01602853,HS3_S_0920,DRP017300,30
DRR715699,AMPLICON,246,4767822,SAMD01602854,MIMS.me.miscellaneous,2659370,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695720,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0921,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:28:00Z,1,-20,SAMD01602854,HS3_S_0921,DRP017300,30
DRR715700,AMPLICON,246,2586079,SAMD01602855,MIMS.me.miscellaneous,1845165,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695721,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0922,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:40:00Z,1,-20,SAMD01602855,HS3_S_0922,DRP017300,30
DRR715701,AMPLICON,246,1241409,SAMD01602856,MIMS.me.miscellaneous,876045,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695722,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0923,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:40:00Z,1,-20,SAMD01602856,HS3_S_0923,DRP017300,30
DRR715702,AMPLICON,246,3725464,SAMD01602857,MIMS.me.miscellaneous,2163884,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695723,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0924,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:41:00Z,1,-20,SAMD01602857,HS3_S_0924,DRP017300,30
DRR715703,AMPLICON,246,3135224,SAMD01602858,MIMS.me.miscellaneous,1793055,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695724,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0925,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:38:00Z,1,-20,SAMD01602858,HS3_S_0925,DRP017300,30
DRR715704,AMPLICON,246,3062768,SAMD01602859,MIMS.me.miscellaneous,1812588,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695725,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0926,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:34:00Z,1,-20,SAMD01602859,HS3_S_0926,DRP017300,30
DRR715705,AMPLICON,246,4135993,SAMD01602860,MIMS.me.miscellaneous,2428935,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695726,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0927,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:42:00Z,1,-20,SAMD01602860,HS3_S_0927,DRP017300,30
DRR715706,AMPLICON,246,5796321,SAMD01602861,MIMS.me.miscellaneous,3489605,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695727,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0928,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:44:00Z,1,-20,SAMD01602861,HS3_S_0928,DRP017300,30
DRR715707,AMPLICON,246,3563461,SAMD01602862,MIMS.me.miscellaneous,2031788,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695728,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0929,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:40:00Z,1,-20,SAMD01602862,HS3_S_0929,DRP017300,30
DRR715708,AMPLICON,246,1688768,SAMD01602863,MIMS.me.miscellaneous,1339210,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695729,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0930,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:37:00Z,1,-20,SAMD01602863,HS3_S_0930,DRP017300,30
DRR715709,AMPLICON,246,3510186,SAMD01602864,MIMS.me.miscellaneous,2040144,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695730,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0931,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:27:00Z,1,-20,SAMD01602864,HS3_S_0931,DRP017300,30
DRR715710,AMPLICON,246,2514129,SAMD01602865,MIMS.me.miscellaneous,1504735,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695731,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0932,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:35:00Z,1,-20,SAMD01602865,HS3_S_0932,DRP017300,30
DRR715711,AMPLICON,246,4143828,SAMD01602866,MIMS.me.miscellaneous,2592852,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695732,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0933,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:34:00Z,1,-20,SAMD01602866,HS3_S_0933,DRP017300,30
DRR715712,AMPLICON,246,2899862,SAMD01602867,MIMS.me.miscellaneous,1712602,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695733,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0934,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:42:00Z,1,-20,SAMD01602867,HS3_S_0934,DRP017300,30
DRR715713,AMPLICON,246,6280457,SAMD01602868,MIMS.me.miscellaneous,3919636,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695734,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0935,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:41:00Z,1,-20,SAMD01602868,HS3_S_0935,DRP017300,30
DRR715714,AMPLICON,246,4382815,SAMD01602869,MIMS.me.miscellaneous,2544961,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695735,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0936,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:35:00Z,1,-20,SAMD01602869,HS3_S_0936,DRP017300,30
DRR715715,AMPLICON,246,848034,SAMD01602870,MIMS.me.miscellaneous,730471,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695736,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0937,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:39:00Z,1,-20,SAMD01602870,HS3_S_0937,DRP017300,30
DRR715716,AMPLICON,246,4610743,SAMD01602871,MIMS.me.miscellaneous,3056274,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695737,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0938,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:41:00Z,1,-20,SAMD01602871,HS3_S_0938,DRP017300,30
DRR715717,AMPLICON,246,3222921,SAMD01602872,MIMS.me.miscellaneous,1903914,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695738,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0939,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:32:00Z,1,-20,SAMD01602872,HS3_S_0939,DRP017300,30
DRR715718,AMPLICON,246,3042985,SAMD01602873,MIMS.me.miscellaneous,2077362,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695739,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0940,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:32:00Z,1,-20,SAMD01602873,HS3_S_0940,DRP017300,30
DRR715719,AMPLICON,246,6067714,SAMD01602874,MIMS.me.miscellaneous,3660609,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695740,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0941,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:31:00Z,1,-20,SAMD01602874,HS3_S_0941,DRP017300,30
DRR715720,AMPLICON,246,3843014,SAMD01602875,MIMS.me.miscellaneous,2128240,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695741,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0942,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:43:00Z,1,-20,SAMD01602875,HS3_S_0942,DRP017300,30
DRR715721,AMPLICON,246,3262248,SAMD01602876,MIMS.me.miscellaneous,2212687,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695742,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0943,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:37:00Z,1,-20,SAMD01602876,HS3_S_0943,DRP017300,30
DRR715722,AMPLICON,246,4150712,SAMD01602877,MIMS.me.miscellaneous,2361358,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695743,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0944,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:29:00Z,1,-20,SAMD01602877,HS3_S_0944,DRP017300,30
DRR715723,AMPLICON,246,3706305,SAMD01602878,MIMS.me.miscellaneous,2066227,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695744,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0945,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:37:00Z,1,-20,SAMD01602878,HS3_S_0945,DRP017300,30
DRR715724,AMPLICON,246,3976739,SAMD01602879,MIMS.me.miscellaneous,2291952,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695745,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0946,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:42:00Z,1,-20,SAMD01602879,HS3_S_0946,DRP017300,30
DRR715725,AMPLICON,246,2041874,SAMD01602880,MIMS.me.miscellaneous,1443463,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695746,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0947,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:32:00Z,1,-20,SAMD01602880,HS3_S_0947,DRP017300,30
DRR715726,AMPLICON,246,3856790,SAMD01602881,MIMS.me.miscellaneous,2128958,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695747,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0948,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:40:00Z,1,-20,SAMD01602881,HS3_S_0948,DRP017300,30
DRR715727,AMPLICON,246,3163658,SAMD01602882,MIMS.me.miscellaneous,1793838,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695748,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0949,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:37:00Z,1,-20,SAMD01602882,HS3_S_0949,DRP017300,30
DRR715728,AMPLICON,246,2662059,SAMD01602883,MIMS.me.miscellaneous,1652287,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695749,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0950,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:27:00Z,1,-20,SAMD01602883,HS3_S_0950,DRP017300,30
DRR715729,AMPLICON,246,3454534,SAMD01602884,MIMS.me.miscellaneous,1965159,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695750,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0951,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:27:00Z,1,-20,SAMD01602884,HS3_S_0951,DRP017300,30
DRR715730,AMPLICON,246,2863036,SAMD01602885,MIMS.me.miscellaneous,1966010,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695751,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0952,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:27:00Z,1,-20,SAMD01602885,HS3_S_0952,DRP017300,30
DRR715731,AMPLICON,246,3810201,SAMD01602886,MIMS.me.miscellaneous,2171046,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695752,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0953,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:29:00Z,1,-20,SAMD01602886,HS3_S_0953,DRP017300,30
DRR715732,AMPLICON,246,3563762,SAMD01602887,MIMS.me.miscellaneous,2583817,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695753,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0954,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:30:00Z,1,-20,SAMD01602887,HS3_S_0954,DRP017300,30
DRR715733,AMPLICON,246,3177871,SAMD01602888,MIMS.me.miscellaneous,1849674,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695754,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0955,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:36:00Z,1,-20,SAMD01602888,HS3_S_0955,DRP017300,30
DRR715734,AMPLICON,246,2707454,SAMD01602889,MIMS.me.miscellaneous,1895020,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695755,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0956,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:34:00Z,1,-20,SAMD01602889,HS3_S_0956,DRP017300,30
DRR715735,AMPLICON,246,4157244,SAMD01602890,MIMS.me.miscellaneous,2712182,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695756,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0957,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:36:00Z,1,-20,SAMD01602890,HS3_S_0957,DRP017300,30
DRR715736,AMPLICON,246,4251757,SAMD01602891,MIMS.me.miscellaneous,2405739,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695757,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0958,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:38:00Z,1,-20,SAMD01602891,HS3_S_0958,DRP017300,30
DRR715737,AMPLICON,246,5110348,SAMD01602892,MIMS.me.miscellaneous,2883746,KYOTO UNIVERSITY,2023-02-07,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695758,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0959,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:27:00Z,1,-20,SAMD01602892,HS3_S_0959,DRP017300,30
