Sample_name,Day,Location,Source,Inoculum_density,Plate_position
HS3_S_1864,10,p9,soil,0.001,4
HS3_S_1865,10,b11,soil,0.001,4
HS3_S_1866,10,d11,soil,0.001,4
HS3_S_1867,10,f11,soil,0.001,4
HS3_S_1868,10,h11,soil,0.001,4
HS3_S_1869,10,j11,soil,0.001,4
HS3_S_1870,10,l11,soil,0.001,4
HS3_S_1871,10,n11,soil,0.001,4
HS3_S_1872,10,p11,soil,0.001,4
HS3_S_1873,10,b13,soil,0.001,4
HS3_S_1874,10,d13,soil,0.001,4
HS3_S_1875,10,f13,soil,0.001,4
HS3_S_1876,10,h13,soil,0.001,4
HS3_S_1877,10,j13,soil,0.001,4
HS3_S_1878,10,l13,soil,0.001,4
HS3_S_1879,10,n13,soil,0.001,4
HS3_S_1880,10,p13,soil,0.001,4
HS3_S_1881,10,b15,soil,0.001,4
HS3_S_1882,10,d15,soil,0.001,4
HS3_S_1883,10,f15,soil,0.001,4
HS3_S_1884,10,h15,soil,0.001,4
HS3_S_1885,10,j15,soil,0.001,4
HS3_S_1886,10,l15,soil,0.001,4
HS3_S_1887,10,n15,soil,0.001,4
HS3_S_1888,10,p15,soil,0.001,4
HS3_S_1889,10,b17,soil,0.001,4
HS3_S_1890,10,d17,soil,0.001,4
HS3_S_1891,10,f17,soil,0.001,4
HS3_S_1892,10,h17,soil,0.001,4
HS3_S_1893,10,j17,soil,0.001,4
HS3_S_1894,10,l17,soil,0.001,4
HS3_S_1895,10,n17,soil,0.001,4
HS3_S_1896,10,p17,soil,0.001,4
HS3_S_1897,10,b19,soil,0.001,4
HS3_S_1898,10,d19,soil,0.001,4
HS3_S_1899,10,f19,soil,0.001,4
HS3_S_1900,10,h19,soil,0.001,4
HS3_S_1901,10,j19,soil,0.001,4
HS3_S_1902,10,l19,soil,0.001,4
HS3_S_1903,10,n19,soil,0.001,4
HS3_S_1904,10,p19,soil,0.001,4
HS3_S_1905,10,b21,soil,0.001,4
HS3_S_1906,10,d21,soil,0.001,4
HS3_S_1907,10,f21,soil,0.001,4
HS3_S_1908,10,h21,soil,0.001,4
HS3_S_1909,10,j21,soil,0.001,4
HS3_S_1910,10,l21,soil,0.001,4
HS3_S_1911,10,n21,soil,0.001,4
HS3_S_1912,10,p21,soil,0.001,4
HS3_S_1913,10,b23,soil,0.001,4
HS3_S_1914,10,d23,soil,0.001,4
HS3_S_1915,10,f23,soil,0.001,4
HS3_S_1916,10,h23,soil,0.001,4
HS3_S_1917,10,j23,soil,0.001,4
HS3_S_1918,10,l23,soil,0.001,4
HS3_S_1919,10,n23,soil,0.001,4
HS3_S_1920,10,p23,soil,0.001,4
HS3_S_1921,12,a2,soil,1,1
HS3_S_1922,12,c2,soil,1,1
HS3_S_1923,12,e2,soil,1,1
HS3_S_1924,12,g2,soil,1,1
HS3_S_1925,12,i2,soil,1,1
HS3_S_1926,12,k2,soil,1,1
HS3_S_1927,12,m2,soil,1,1
HS3_S_1928,12,o2,soil,1,1
HS3_S_1929,12,a4,soil,1,1
HS3_S_1930,12,c4,soil,1,1
HS3_S_1931,12,e4,soil,1,1
HS3_S_1932,12,g4,soil,1,1
HS3_S_1933,12,i4,soil,1,1
HS3_S_1934,12,k4,soil,1,1
HS3_S_1935,12,m4,soil,1,1
HS3_S_1936,12,o4,soil,1,1
HS3_S_1937,12,a6,soil,1,1
HS3_S_1938,12,c6,soil,1,1
HS3_S_1939,12,e6,soil,1,1
HS3_S_1940,12,g6,soil,1,1
HS3_S_1941,12,i6,soil,1,1
HS3_S_1942,12,k6,soil,1,1
HS3_S_1943,12,m6,soil,1,1
HS3_S_1944,12,o6,soil,1,1
HS3_S_1945,12,a8,soil,1,1
HS3_S_1946,12,c8,soil,1,1
HS3_S_1947,12,e8,soil,1,1
HS3_S_1948,12,g8,soil,1,1
HS3_S_1949,12,i8,soil,1,1
HS3_S_1950,12,k8,soil,1,1
HS3_S_1951,12,m8,soil,1,1
HS3_S_1952,12,o8,soil,1,1
HS3_S_1953,12,a10,soil,1,1
HS3_S_1954,12,c10,soil,1,1
HS3_S_1955,12,e10,soil,1,1
HS3_S_1956,12,g10,soil,1,1
HS3_S_1957,12,i10,soil,1,1
HS3_S_1958,12,k10,soil,1,1
HS3_S_1959,12,m10,soil,1,1
HS3_S_1960,12,o10,soil,1,1
HS3_S_1961,12,a12,soil,1,1
HS3_S_1962,12,c12,soil,1,1
HS3_S_1963,12,e12,soil,1,1
HS3_S_1964,12,g12,soil,1,1
HS3_S_1965,12,i12,soil,1,1
HS3_S_1966,12,k12,soil,1,1
HS3_S_1967,12,m12,soil,1,1
HS3_S_1968,12,o12,soil,1,1
HS3_S_1969,12,a14,soil,1,1
HS3_S_1970,12,c14,soil,1,1
HS3_S_1971,12,e14,soil,1,1
HS3_S_1972,12,g14,soil,1,1
HS3_S_1973,12,i14,soil,1,1
HS3_S_1974,12,k14,soil,1,1
HS3_S_1975,12,m14,soil,1,1
HS3_S_1976,12,o14,soil,1,1
HS3_S_1977,12,a16,soil,1,1
HS3_S_1978,12,c16,soil,1,1
HS3_S_1979,12,e16,soil,1,1
HS3_S_1980,12,g16,soil,1,1
HS3_S_1981,12,i16,soil,1,1
HS3_S_1982,12,k16,soil,1,1
HS3_S_1983,12,m16,soil,1,1
HS3_S_1984,12,o16,soil,1,1
HS3_S_1985,12,a18,soil,1,1
HS3_S_1986,12,c18,soil,1,1
HS3_S_1987,12,e18,soil,1,1
HS3_S_1988,12,g18,soil,1,1
HS3_S_1989,12,i18,soil,1,1
HS3_S_1990,12,k18,soil,1,1
HS3_S_1991,12,m18,soil,1,1
HS3_S_1992,12,o18,soil,1,1
HS3_S_1993,12,a20,soil,1,1
HS3_S_1994,12,c20,soil,1,1
HS3_S_1995,12,e20,soil,1,1
HS3_S_1996,12,g20,soil,1,1
HS3_S_1997,12,i20,soil,1,1
HS3_S_1998,12,k20,soil,1,1
HS3_S_1999,12,m20,soil,1,1
HS3_S_2000,12,o20,soil,1,1
HS3_S_2001,12,a22,soil,1,1
HS3_S_2002,12,c22,soil,1,1
HS3_S_2003,12,e22,soil,1,1
HS3_S_2004,12,g22,soil,1,1
HS3_S_2005,12,i22,soil,1,1
HS3_S_2006,12,k22,soil,1,1
HS3_S_2007,12,m22,soil,1,1
HS3_S_2008,12,o22,soil,1,1
HS3_S_2009,12,a24,soil,1,1
HS3_S_2010,12,c24,soil,1,1
HS3_S_2011,12,e24,soil,1,1
HS3_S_2012,12,g24,soil,1,1
HS3_S_2013,12,i24,soil,1,1
HS3_S_2014,12,k24,soil,1,1
HS3_S_2015,12,m24,soil,1,1
HS3_S_2016,12,o24,soil,1,1
HS3_S_2017,12,b2,soil,0.1,2
HS3_S_2018,12,d2,soil,0.1,2
HS3_S_2019,12,f2,soil,0.1,2
HS3_S_2020,12,h2,soil,0.1,2
HS3_S_2021,12,j2,soil,0.1,2
HS3_S_2022,12,l2,soil,0.1,2
HS3_S_2023,12,n2,soil,0.1,2
HS3_S_2024,12,p2,soil,0.1,2
HS3_S_2025,12,b4,soil,0.1,2
HS3_S_2026,12,d4,soil,0.1,2
HS3_S_2027,12,f4,soil,0.1,2
HS3_S_2028,12,h4,soil,0.1,2
HS3_S_2029,12,j4,soil,0.1,2
HS3_S_2030,12,l4,soil,0.1,2
HS3_S_2031,12,n4,soil,0.1,2
HS3_S_2032,12,p4,soil,0.1,2
HS3_S_2033,12,b6,soil,0.1,2
HS3_S_2034,12,d6,soil,0.1,2
HS3_S_2035,12,f6,soil,0.1,2
HS3_S_2036,12,h6,soil,0.1,2
HS3_S_2037,12,j6,soil,0.1,2
HS3_S_2038,12,l6,soil,0.1,2
HS3_S_2039,12,n6,soil,0.1,2
HS3_S_2040,12,p6,soil,0.1,2
HS3_S_2041,12,b8,soil,0.1,2
HS3_S_2042,12,d8,soil,0.1,2
HS3_S_2043,12,f8,soil,0.1,2
HS3_S_2044,12,h8,soil,0.1,2
HS3_S_2045,12,j8,soil,0.1,2
HS3_S_2046,12,l8,soil,0.1,2
HS3_S_2047,12,n8,soil,0.1,2
HS3_S_2048,12,p8,soil,0.1,2
HS3_S_2049,12,b10,soil,0.1,2
HS3_S_2050,12,d10,soil,0.1,2
HS3_S_2051,12,f10,soil,0.1,2
HS3_S_2052,12,h10,soil,0.1,2
HS3_S_2053,12,j10,soil,0.1,2
HS3_S_2054,12,l10,soil,0.1,2
HS3_S_2055,12,n10,soil,0.1,2
HS3_S_2056,12,p10,soil,0.1,2
HS3_S_2057,12,b12,soil,0.1,2
HS3_S_2058,12,d12,soil,0.1,2
HS3_S_2059,12,f12,soil,0.1,2
HS3_S_2060,12,h12,soil,0.1,2
HS3_S_2061,12,j12,soil,0.1,2
HS3_S_2062,12,l12,soil,0.1,2
HS3_S_2063,12,n12,soil,0.1,2
HS3_S_2064,12,p12,soil,0.1,2
HS3_S_2065,12,b14,soil,0.1,2
HS3_S_2066,12,d14,soil,0.1,2
HS3_S_2067,12,f14,soil,0.1,2
HS3_S_2068,12,h14,soil,0.1,2
HS3_S_2069,12,j14,soil,0.1,2
HS3_S_2070,12,l14,soil,0.1,2
HS3_S_2071,12,n14,soil,0.1,2
HS3_S_2072,12,p14,soil,0.1,2
HS3_S_2073,12,b16,soil,0.1,2
HS3_S_2074,12,d16,soil,0.1,2
HS3_S_2075,12,f16,soil,0.1,2
HS3_S_2076,12,h16,soil,0.1,2
HS3_S_2077,12,j16,soil,0.1,2
HS3_S_2078,12,l16,soil,0.1,2
HS3_S_2079,12,n16,soil,0.1,2
HS3_S_2080,12,p16,soil,0.1,2
HS3_S_2081,12,b18,soil,0.1,2
HS3_S_2082,12,d18,soil,0.1,2
HS3_S_2083,12,f18,soil,0.1,2
HS3_S_2084,12,h18,soil,0.1,2
HS3_S_2085,12,j18,soil,0.1,2
HS3_S_2086,12,l18,soil,0.1,2
HS3_S_2087,12,n18,soil,0.1,2
HS3_S_2088,12,p18,soil,0.1,2
HS3_S_2089,12,b20,soil,0.1,2
HS3_S_2090,12,d20,soil,0.1,2
HS3_S_2091,12,f20,soil,0.1,2
HS3_S_2092,12,h20,soil,0.1,2
HS3_S_2093,12,j20,soil,0.1,2
HS3_S_2094,12,l20,soil,0.1,2
HS3_S_2095,12,n20,soil,0.1,2
HS3_S_2096,12,p20,soil,0.1,2
HS3_S_2097,12,b22,soil,0.1,2
HS3_S_2098,12,d22,soil,0.1,2
HS3_S_2099,12,f22,soil,0.1,2
HS3_S_2100,12,h22,soil,0.1,2
HS3_S_2101,12,j22,soil,0.1,2
HS3_S_2102,12,l22,soil,0.1,2
HS3_S_2103,12,n22,soil,0.1,2
HS3_S_2104,12,p22,soil,0.1,2
HS3_S_2105,12,b24,soil,0.1,2
HS3_S_2106,12,d24,soil,0.1,2
HS3_S_2107,12,f24,soil,0.1,2
HS3_S_2108,12,h24,soil,0.1,2
HS3_S_2109,12,j24,soil,0.1,2
HS3_S_2110,12,l24,soil,0.1,2
HS3_S_2111,12,n24,soil,0.1,2
HS3_S_2112,12,p24,soil,0.1,2
HS3_S_2113,12,a1,soil,0.01,3
HS3_S_2114,12,c1,soil,0.01,3
HS3_S_2115,12,e1,soil,0.01,3
HS3_S_2116,12,g1,soil,0.01,3
HS3_S_2117,12,i1,soil,0.01,3
HS3_S_2118,12,k1,soil,0.01,3
HS3_S_2119,12,m1,soil,0.01,3
HS3_S_2120,12,o1,soil,0.01,3
HS3_S_2121,12,a3,soil,0.01,3
HS3_S_2122,12,c3,soil,0.01,3
HS3_S_2123,12,e3,soil,0.01,3
HS3_S_2124,12,g3,soil,0.01,3
HS3_S_2125,12,i3,soil,0.01,3
HS3_S_2126,12,k3,soil,0.01,3
HS3_S_2127,12,m3,soil,0.01,3
HS3_S_2128,12,o3,soil,0.01,3
HS3_S_2129,12,a5,soil,0.01,3
HS3_S_2130,12,c5,soil,0.01,3
HS3_S_2131,12,e5,soil,0.01,3
HS3_S_2132,12,g5,soil,0.01,3
HS3_S_2133,12,i5,soil,0.01,3
HS3_S_2134,12,k5,soil,0.01,3
HS3_S_2135,12,m5,soil,0.01,3
HS3_S_2136,12,o5,soil,0.01,3
HS3_S_2137,12,a7,soil,0.01,3
HS3_S_2138,12,c7,soil,0.01,3
HS3_S_2139,12,e7,soil,0.01,3
HS3_S_2140,12,g7,soil,0.01,3
HS3_S_2141,12,i7,soil,0.01,3
HS3_S_2142,12,k7,soil,0.01,3
HS3_S_2143,12,m7,soil,0.01,3
HS3_S_2144,12,o7,soil,0.01,3
HS3_S_2145,12,a9,soil,0.01,3
HS3_S_2146,12,c9,soil,0.01,3
HS3_S_2147,12,e9,soil,0.01,3
HS3_S_2148,12,g9,soil,0.01,3
HS3_S_2149,12,i9,soil,0.01,3
HS3_S_2150,12,k9,soil,0.01,3
HS3_S_2151,12,m9,soil,0.01,3
HS3_S_2152,12,o9,soil,0.01,3
HS3_S_2153,12,a11,soil,0.01,3
HS3_S_2154,12,c11,soil,0.01,3
HS3_S_2155,12,e11,soil,0.01,3
HS3_S_2156,12,g11,soil,0.01,3
HS3_S_2157,12,i11,soil,0.01,3
HS3_S_2158,12,k11,soil,0.01,3
HS3_S_2159,12,m11,soil,0.01,3
HS3_S_2160,12,o11,soil,0.01,3
HS3_S_2161,12,a13,soil,0.01,3
HS3_S_2162,12,c13,soil,0.01,3
HS3_S_2163,12,e13,soil,0.01,3
HS3_S_2164,12,g13,soil,0.01,3
HS3_S_2165,12,i13,soil,0.01,3
HS3_S_2166,12,k13,soil,0.01,3
HS3_S_2167,12,m13,soil,0.01,3
HS3_S_2168,12,o13,soil,0.01,3
HS3_S_2169,12,a15,soil,0.01,3
HS3_S_2170,12,c15,soil,0.01,3
HS3_S_2171,12,e15,soil,0.01,3
HS3_S_2172,12,g15,soil,0.01,3
HS3_S_2173,12,i15,soil,0.01,3
HS3_S_2174,12,k15,soil,0.01,3
HS3_S_2175,12,m15,soil,0.01,3
HS3_S_2176,12,o15,soil,0.01,3
HS3_S_2177,12,a17,soil,0.01,3
HS3_S_2178,12,c17,soil,0.01,3
HS3_S_2179,12,e17,soil,0.01,3
HS3_S_2180,12,g17,soil,0.01,3
HS3_S_2181,12,i17,soil,0.01,3
HS3_S_2182,12,k17,soil,0.01,3
HS3_S_2183,12,m17,soil,0.01,3
HS3_S_2184,12,o17,soil,0.01,3
HS3_S_2185,12,a19,soil,0.01,3
HS3_S_2186,12,c19,soil,0.01,3
HS3_S_2187,12,e19,soil,0.01,3
HS3_S_2188,12,g19,soil,0.01,3
HS3_S_2189,12,i19,soil,0.01,3
HS3_S_2190,12,k19,soil,0.01,3
HS3_S_2191,12,m19,soil,0.01,3
HS3_S_2192,12,o19,soil,0.01,3
HS3_S_2193,12,a21,soil,0.01,3
HS3_S_2194,12,c21,soil,0.01,3
HS3_S_2195,12,e21,soil,0.01,3
HS3_S_2196,12,g21,soil,0.01,3
HS3_S_2197,12,i21,soil,0.01,3
HS3_S_2198,12,k21,soil,0.01,3
HS3_S_2199,12,m21,soil,0.01,3
HS3_S_2200,12,o21,soil,0.01,3
HS3_S_2201,12,a23,soil,0.01,3
HS3_S_2202,12,c23,soil,0.01,3
HS3_S_2203,12,e23,soil,0.01,3
HS3_S_2204,12,g23,soil,0.01,3
HS3_S_2205,12,i23,soil,0.01,3
HS3_S_2206,12,k23,soil,0.01,3
HS3_S_2207,12,m23,soil,0.01,3
HS3_S_2208,12,o23,soil,0.01,3
HS3_S_2209,12,b1,soil,0.001,4
HS3_S_2210,12,d1,soil,0.001,4
HS3_S_2211,12,f1,soil,0.001,4
HS3_S_2212,12,h1,soil,0.001,4
HS3_S_2213,12,j1,soil,0.001,4
HS3_S_2214,12,l1,soil,0.001,4
HS3_S_2215,12,n1,soil,0.001,4
HS3_S_2216,12,p1,soil,0.001,4
HS3_S_2217,12,b3,soil,0.001,4
HS3_S_2218,12,d3,soil,0.001,4
HS3_S_2219,12,f3,soil,0.001,4
HS3_S_2220,12,h3,soil,0.001,4
HS3_S_2221,12,j3,soil,0.001,4
HS3_S_2222,12,l3,soil,0.001,4
HS3_S_2223,12,n3,soil,0.001,4
HS3_S_2224,12,p3,soil,0.001,4
HS3_S_2225,12,b5,soil,0.001,4
HS3_S_2226,12,d5,soil,0.001,4
HS3_S_2227,12,f5,soil,0.001,4
HS3_S_2228,12,h5,soil,0.001,4
HS3_S_2229,12,j5,soil,0.001,4
HS3_S_2230,12,l5,soil,0.001,4
HS3_S_2231,12,n5,soil,0.001,4
HS3_S_2232,12,p5,soil,0.001,4
HS3_S_2233,12,b7,soil,0.001,4
HS3_S_2234,12,d7,soil,0.001,4
HS3_S_2235,12,f7,soil,0.001,4
HS3_S_2236,12,h7,soil,0.001,4
HS3_S_2237,12,j7,soil,0.001,4
HS3_S_2238,12,l7,soil,0.001,4
HS3_S_2239,12,n7,soil,0.001,4
HS3_S_2240,12,p7,soil,0.001,4
HS3_S_2241,12,b9,soil,0.001,4
HS3_S_2242,12,d9,soil,0.001,4
HS3_S_2243,12,f9,soil,0.001,4
HS3_S_2244,12,h9,soil,0.001,4
HS3_S_2245,12,j9,soil,0.001,4
HS3_S_2246,12,l9,soil,0.001,4
HS3_S_2247,12,n9,soil,0.001,4
HS3_S_2248,12,p9,soil,0.001,4
HS3_S_2249,12,b11,soil,0.001,4
HS3_S_2250,12,d11,soil,0.001,4
HS3_S_2251,12,f11,soil,0.001,4
HS3_S_2252,12,h11,soil,0.001,4
HS3_S_2253,12,j11,soil,0.001,4
HS3_S_2254,12,l11,soil,0.001,4
HS3_S_2255,12,n11,soil,0.001,4
HS3_S_2256,12,p11,soil,0.001,4
HS3_S_2257,12,b13,soil,0.001,4
HS3_S_2258,12,d13,soil,0.001,4
HS3_S_2259,12,f13,soil,0.001,4
HS3_S_2260,12,h13,soil,0.001,4
HS3_S_2261,12,j13,soil,0.001,4
HS3_S_2262,12,l13,soil,0.001,4
HS3_S_2263,12,n13,soil,0.001,4
HS3_S_2264,12,p13,soil,0.001,4
HS3_S_2265,12,b15,soil,0.001,4
HS3_S_2266,12,d15,soil,0.001,4
HS3_S_2267,12,f15,soil,0.001,4
HS3_S_2268,12,h15,soil,0.001,4
HS3_S_2269,12,j15,soil,0.001,4
HS3_S_2270,12,l15,soil,0.001,4
HS3_S_2271,12,n15,soil,0.001,4
HS3_S_2272,12,p15,soil,0.001,4
HS3_S_2273,12,b17,soil,0.001,4
HS3_S_2274,12,d17,soil,0.001,4
HS3_S_2275,12,f17,soil,0.001,4
HS3_S_2276,12,h17,soil,0.001,4
HS3_S_2277,12,j17,soil,0.001,4
HS3_S_2278,12,l17,soil,0.001,4
HS3_S_2279,12,n17,soil,0.001,4
HS3_S_2280,12,p17,soil,0.001,4
HS3_S_2281,12,b19,soil,0.001,4
HS3_S_2282,12,d19,soil,0.001,4
HS3_S_2283,12,f19,soil,0.001,4
HS3_S_2284,12,h19,soil,0.001,4
HS3_S_2285,12,j19,soil,0.001,4
HS3_S_2286,12,l19,soil,0.001,4
HS3_S_2287,12,n19,soil,0.001,4
HS3_S_2288,12,p19,soil,0.001,4
HS3_S_2289,12,b21,soil,0.001,4
HS3_S_2290,12,d21,soil,0.001,4
HS3_S_2291,12,f21,soil,0.001,4
HS3_S_2292,12,h21,soil,0.001,4
HS3_S_2293,12,j21,soil,0.001,4
HS3_S_2294,12,l21,soil,0.001,4
HS3_S_2295,12,n21,soil,0.001,4
HS3_S_2296,12,p21,soil,0.001,4
HS3_S_2297,12,b23,soil,0.001,4
HS3_S_2298,12,d23,soil,0.001,4
HS3_S_2299,12,f23,soil,0.001,4
HS3_S_2300,12,h23,soil,0.001,4
HS3_S_2301,12,j23,soil,0.001,4
HS3_S_2302,12,l23,soil,0.001,4
HS3_S_2303,12,n23,soil,0.001,4
HS3_S_2304,12,p23,soil,0.001,4
HS3_W_0001,2,a2,water,1,1
HS3_W_0002,2,c2,water,1,1
HS3_W_0003,2,e2,water,1,1
HS3_W_0004,2,g2,water,1,1
HS3_W_0005,2,i2,water,1,1
HS3_W_0006,2,k2,water,1,1
HS3_W_0007,2,m2,water,1,1
HS3_W_0008,2,o2,water,1,1
HS3_W_0009,2,a4,water,1,1
HS3_W_0010,2,c4,water,1,1
HS3_W_0011,2,e4,water,1,1
HS3_W_0012,2,g4,water,1,1
HS3_W_0013,2,i4,water,1,1
HS3_W_0014,2,k4,water,1,1
HS3_W_0015,2,m4,water,1,1
HS3_W_0016,2,o4,water,1,1
HS3_W_0017,2,a6,water,1,1
HS3_W_0018,2,c6,water,1,1
HS3_W_0019,2,e6,water,1,1
HS3_W_0020,2,g6,water,1,1
HS3_W_0021,2,i6,water,1,1
HS3_W_0022,2,k6,water,1,1
HS3_W_0023,2,m6,water,1,1
HS3_W_0024,2,o6,water,1,1
HS3_W_0025,2,a8,water,1,1
HS3_W_0026,2,c8,water,1,1
HS3_W_0027,2,e8,water,1,1
HS3_W_0028,2,g8,water,1,1
HS3_W_0029,2,i8,water,1,1
HS3_W_0030,2,k8,water,1,1
HS3_W_0031,2,m8,water,1,1
HS3_W_0032,2,o8,water,1,1
HS3_W_0033,2,a10,water,1,1
HS3_W_0034,2,c10,water,1,1
HS3_W_0035,2,e10,water,1,1
HS3_W_0036,2,g10,water,1,1
HS3_W_0037,2,i10,water,1,1
HS3_W_0038,2,k10,water,1,1
HS3_W_0039,2,m10,water,1,1
HS3_W_0040,2,o10,water,1,1
HS3_W_0041,2,a12,water,1,1
HS3_W_0042,2,c12,water,1,1
HS3_W_0043,2,e12,water,1,1
HS3_W_0044,2,g12,water,1,1
HS3_W_0045,2,i12,water,1,1
HS3_W_0046,2,k12,water,1,1
HS3_W_0047,2,m12,water,1,1
HS3_W_0048,2,o12,water,1,1
HS3_W_0049,2,a14,water,1,1
HS3_W_0050,2,c14,water,1,1
HS3_W_0051,2,e14,water,1,1
HS3_W_0052,2,g14,water,1,1
HS3_W_0053,2,i14,water,1,1
HS3_W_0054,2,k14,water,1,1
HS3_W_0055,2,m14,water,1,1
HS3_W_0056,2,o14,water,1,1
HS3_W_0057,2,a16,water,1,1
HS3_W_0058,2,c16,water,1,1
HS3_W_0059,2,e16,water,1,1
HS3_W_0060,2,g16,water,1,1
HS3_W_0061,2,i16,water,1,1
HS3_W_0062,2,k16,water,1,1
HS3_W_0063,2,m16,water,1,1
HS3_W_0064,2,o16,water,1,1
HS3_W_0065,2,a18,water,1,1
HS3_W_0066,2,c18,water,1,1
HS3_W_0067,2,e18,water,1,1
HS3_W_0068,2,g18,water,1,1
HS3_W_0069,2,i18,water,1,1
HS3_W_0070,2,k18,water,1,1
HS3_W_0071,2,m18,water,1,1
HS3_W_0072,2,o18,water,1,1
HS3_W_0073,2,a20,water,1,1
HS3_W_0074,2,c20,water,1,1
HS3_W_0075,2,e20,water,1,1
HS3_W_0076,2,g20,water,1,1
HS3_W_0077,2,i20,water,1,1
HS3_W_0078,2,k20,water,1,1
HS3_W_0079,2,m20,water,1,1
HS3_W_0080,2,o20,water,1,1
HS3_W_0081,2,a22,water,1,1
HS3_W_0082,2,c22,water,1,1
HS3_W_0083,2,e22,water,1,1
HS3_W_0084,2,g22,water,1,1
HS3_W_0085,2,i22,water,1,1
HS3_W_0086,2,k22,water,1,1
HS3_W_0087,2,m22,water,1,1
HS3_W_0088,2,o22,water,1,1
HS3_W_0089,2,a24,water,1,1
HS3_W_0090,2,c24,water,1,1
HS3_W_0091,2,e24,water,1,1
HS3_W_0092,2,g24,water,1,1
HS3_W_0093,2,i24,water,1,1
HS3_W_0094,2,k24,water,1,1
HS3_W_0095,2,m24,water,1,1
HS3_W_0096,2,o24,water,1,1
HS3_W_0097,2,b2,water,0.1,2
HS3_W_0098,2,d2,water,0.1,2
HS3_W_0099,2,f2,water,0.1,2
HS3_W_0100,2,h2,water,0.1,2
HS3_W_0101,2,j2,water,0.1,2
HS3_W_0102,2,l2,water,0.1,2
HS3_W_0103,2,n2,water,0.1,2
HS3_W_0104,2,p2,water,0.1,2
HS3_W_0105,2,b4,water,0.1,2
HS3_W_0106,2,d4,water,0.1,2
HS3_W_0107,2,f4,water,0.1,2
HS3_W_0108,2,h4,water,0.1,2
HS3_W_0109,2,j4,water,0.1,2
HS3_W_0110,2,l4,water,0.1,2
HS3_W_0111,2,n4,water,0.1,2
HS3_W_0112,2,p4,water,0.1,2
HS3_W_0113,2,b6,water,0.1,2
HS3_W_0114,2,d6,water,0.1,2
HS3_W_0115,2,f6,water,0.1,2
HS3_W_0116,2,h6,water,0.1,2
HS3_W_0117,2,j6,water,0.1,2
HS3_W_0118,2,l6,water,0.1,2
HS3_W_0119,2,n6,water,0.1,2
HS3_W_0120,2,p6,water,0.1,2
HS3_W_0121,2,b8,water,0.1,2
HS3_W_0122,2,d8,water,0.1,2
HS3_W_0123,2,f8,water,0.1,2
HS3_W_0124,2,h8,water,0.1,2
HS3_W_0125,2,j8,water,0.1,2
HS3_W_0126,2,l8,water,0.1,2
HS3_W_0127,2,n8,water,0.1,2
HS3_W_0128,2,p8,water,0.1,2
HS3_W_0129,2,b10,water,0.1,2
HS3_W_0130,2,d10,water,0.1,2
HS3_W_0131,2,f10,water,0.1,2
HS3_W_0132,2,h10,water,0.1,2
HS3_W_0133,2,j10,water,0.1,2
HS3_W_0134,2,l10,water,0.1,2
HS3_W_0135,2,n10,water,0.1,2
HS3_W_0136,2,p10,water,0.1,2
HS3_W_0137,2,b12,water,0.1,2
HS3_W_0138,2,d12,water,0.1,2
HS3_W_0139,2,f12,water,0.1,2
HS3_W_0140,2,h12,water,0.1,2
HS3_W_0141,2,j12,water,0.1,2
HS3_W_0142,2,l12,water,0.1,2
HS3_W_0143,2,n12,water,0.1,2
HS3_W_0144,2,p12,water,0.1,2
HS3_W_0145,2,b14,water,0.1,2
HS3_W_0146,2,d14,water,0.1,2
HS3_W_0147,2,f14,water,0.1,2
HS3_W_0148,2,h14,water,0.1,2
HS3_W_0149,2,j14,water,0.1,2
HS3_W_0150,2,l14,water,0.1,2
HS3_W_0151,2,n14,water,0.1,2
HS3_W_0152,2,p14,water,0.1,2
HS3_W_0153,2,b16,water,0.1,2
HS3_W_0154,2,d16,water,0.1,2
HS3_W_0155,2,f16,water,0.1,2
HS3_W_0156,2,h16,water,0.1,2
HS3_W_0157,2,j16,water,0.1,2
HS3_W_0158,2,l16,water,0.1,2
HS3_W_0159,2,n16,water,0.1,2
HS3_W_0160,2,p16,water,0.1,2
HS3_W_0161,2,b18,water,0.1,2
HS3_W_0162,2,d18,water,0.1,2
HS3_W_0163,2,f18,water,0.1,2
HS3_W_0164,2,h18,water,0.1,2
HS3_W_0165,2,j18,water,0.1,2
HS3_W_0166,2,l18,water,0.1,2
HS3_W_0167,2,n18,water,0.1,2
HS3_W_0168,2,p18,water,0.1,2
HS3_W_0169,2,b20,water,0.1,2
HS3_W_0170,2,d20,water,0.1,2
HS3_W_0171,2,f20,water,0.1,2
HS3_W_0172,2,h20,water,0.1,2
HS3_W_0173,2,j20,water,0.1,2
HS3_W_0174,2,l20,water,0.1,2
HS3_W_0175,2,n20,water,0.1,2
HS3_W_0176,2,p20,water,0.1,2
HS3_W_0177,2,b22,water,0.1,2
HS3_W_0178,2,d22,water,0.1,2
HS3_W_0179,2,f22,water,0.1,2
HS3_W_0180,2,h22,water,0.1,2
HS3_W_0181,2,j22,water,0.1,2
HS3_W_0182,2,l22,water,0.1,2
HS3_W_0183,2,n22,water,0.1,2
